video_id,categoryId,likes,dislikes,comment_count,tag_count,desc_length,trending_days,duration,income,likes_ratio
1oL7oiKGfR0,1.0,4.135146983129856e-05,0.00023274006167611633,2.789726460346247e-06,0.3546099290780142,0.15149572649572648,0.125,0.0033879332008315624,34.71973,13.722222222222221
1rDiyryLkGM,0.8888888888888888,4.7964356707154e-05,0.0001810200479703127,0.00014762302519332225,0.19858156028368795,0.10192307692307692,0.0,0.00019875265574669315,31.67946,20.464285714285715
22cgXZBS4bg,0.8518518518518519,7.985688708311503e-05,0.000982680260410269,4.882021305605932e-05,0.1773049645390071,0.04935897435897436,0.25,0.007219061978845406,103.56978000000001,6.276315789473684
22uWK1_3tdo,0.8518518518518519,6.880750648041987e-05,0.0005689201507638399,3.324424031912611e-05,0.2553191489361702,0.04423076923076923,0.0625,0.0005619902679734083,113.43635,9.340909090909092
236ddk-0sOI,0.8518518518518519,0.007906920017802896,0.038718895260507244,0.0024621660784605918,0.0425531914893617,0.4356837606837607,0.3125,0.0005094464624311791,2006.0477899999998,15.772082150609451
24c702VaiRQ,0.7777777777777777,0.0002713794841964978,0.001267140335792189,0.00013925384581228348,0.035460992907801414,0.04230769230769231,0.125,0.0003381079660978228,25.2933,16.540816326530614
27Avv8OX9A0,0.8888888888888888,0.000701719375699951,0.0007499401987341527,0.0002531676762764219,0.0425531914893617,0.16666666666666666,0.0,0.009140337651063441,47.56285,72.26724137931035
28zenip7DTY,0.8148148148148149,0.0007718662010413037,0.0010667252826821998,6.230389094773284e-05,0.2695035460992908,0.20106837606837608,0.5,0.0016745482374980007,223.2442,55.88484848484848
295e_JPor54,0.3333333333333333,0.027212364323860358,0.006212866646409661,0.003100548483469825,0.0,0.0905982905982906,0.1875,0.0004980238960089552,1241.37003,338.2819979188345
2F1G475XMK0,0.7777777777777777,0.00016306207131856193,0.0009115652415647889,1.5111018326875504e-05,0.15602836879432624,0.02735042735042735,0.4375,0.0017613597423069014,72.53106,13.815602836879433
2GrLudXyZRo,0.8888888888888888,0.001219198700592841,0.004098811086184938,0.0005786357633168174,0.2836879432624113,0.08952991452991453,0.4375,0.009455600484316816,348.40267,22.973186119873816
2HkhTOGnKPA,0.8888888888888888,0.0005213298666180717,0.004318621144434603,0.00045379550421632283,0.14184397163120566,0.07521367521367521,0.3125,0.002190848239782514,439.01369000000005,9.323353293413174
2I9OLO3_AgI,0.7777777777777777,6.604516132974608e-05,0.0003620400959406254,1.6273404352019774e-05,0.09929078014184398,0.16816239316239318,0.0,0.005724990290818541,29.84633,14.089285714285714
2LGeAURSfCA,0.8518518518518519,6.428730532477184e-05,0.0009051002398515635,3.975360205993402e-05,0.14184397163120566,0.04487179487179487,0.1875,0.014406140771708587,127.25061000000001,5.485714285714286
2MKZO31vgiw,0.3333333333333333,0.00042975393950179516,0.00017455504625708726,4.579800939068422e-05,0.04964539007092199,0.3438034188034188,0.125,0.0004980238960089552,78.74553,190.14814814814815
2O56X-pxmV4,0.8888888888888888,7.994059451192333e-05,0.0009438902501309163,0.00013553421053182183,0.1631205673758865,0.09935897435897435,0.375,0.0061179265757430375,65.54428,6.541095890410959
2QR1vsgEKkI,0.8888888888888888,0.0007963087702533263,0.001965360520820538,9.53156540618301e-05,0.0,0.07094017094017094,0.1875,0.0017567907157380119,286.07684,31.292763157894736
2SDFM0gF1tU,0.8518518518518519,0.024502671145906985,0.048300027799507365,0.0067460235355272825,0.24822695035460993,0.26645299145299145,0.125,0.006677632330432001,3317.37176,39.180564850756255
2THOyPeoXU4,0.8888888888888888,0.00046491105960127973,0.00199122052767344,0.00012809493997089852,0.04964539007092199,0.13162393162393163,0.25,0.0015077787677335343,240.52648,18.032467532467532
2TrMrbyj4kg,0.8518518518518519,0.0007532831518458618,0.00037497009936707633,0.00011158905841384988,0.11347517730496454,0.13376068376068376,0.0625,0.0004888858428711762,134.86456,155.1551724137931
2Vo2xS2SbwA,0.8888888888888888,0.0002712957767676895,0.0003620400959406254,7.71824320695795e-05,0.0,0.018376068376068377,0.1875,0.007203070385854294,16.91884,57.875
2XdxGeXrly0,0.8888888888888888,0.00215395955809509,0.0017649454677105489,0.0007597355060342945,0.2624113475177305,0.06581196581196581,0.25,0.013748200945788498,245.33911,94.25641025641026
2YG0RNXoVLU,0.8888888888888888,0.00015469132843773227,0.002521350668157927,0.0001271650311507831,0.7943262411347518,0.1467948717948718,0.1875,0.014307906700477463,180.61021000000002,4.7384615384615385
2YidLjLo7-o,0.8518518518518519,0.014804579566464159,0.01255503332708383,0.0022364307123775747,0.07092198581560283,0.009188034188034188,0.375,0.0009160898270623443,1509.3970000000002,91.07157569515962
2bPMN1ViL5M,0.8518518518518519,0.002686003975600624,0.01794684475591386,0.0007729867067209393,0.1631205673758865,0.25811965811965815,0.3125,0.01623603591254883,2822.1068800000003,11.559077809798271
2fSX5Zxd-Eo,0.8518518518518519,0.0025679765009809256,0.0052560463928522936,0.00027711282839439387,0.2978723404255319,0.25064102564102564,0.0,0.0020080871770269343,1033.98385,37.73431734317343
2fv1f04HET8,0.8518518518518519,0.001784642382192885,0.007719212045591192,0.0005837502618274521,0.20567375886524822,0.06623931623931624,0.1875,0.0018024809814269067,1181.5027300000002,17.855946398659967
2gqaCcPRjq8,0.3333333333333333,0.0010043217308419435,0.0004913401302051345,0.00011507621648928268,0.0,0.39786324786324784,0.125,0.0005551367281200739,141.16281,157.8684210526316
2hewvBwdsl4,0.8518518518518519,6.194349731813954e-05,0.0007887302090135054,2.0457994042539143e-05,0.19858156028368795,0.09273504273504274,0.125,0.0005848354008178556,120.40425,6.065573770491803
2irrLNWldyU,0.0,0.00012321733520581272,0.00036850509765385086,9.78729033171475e-05,0.09219858156028368,0.004487179487179487,0.25,0.0020332168231558265,37.703359999999996,25.82456140350877
2jX4ml13DQI,0.5925925925925926,4.084922525844878e-05,0.0004266901130728799,3.4871580754328087e-06,0.035460992907801414,0.013247863247863248,0.25,0.018698741233180268,72.69272,7.393939393939394
2mHXRpRjj94,0.8888888888888888,0.0005009052539888473,0.0003879001027935272,1.4413586711788942e-05,0.43971631205673756,0.026709401709401708,0.0,0.02479382267607886,55.65824,99.73333333333333
2owBczj0hxA,0.8518518518518519,0.00021077530573929102,0.0004331551147861054,4.0915988085078286e-05,0.23404255319148937,0.1596153846153846,0.375,0.0011970849610490482,75.01437,37.582089552238806
2pYmR8mfSYY,0.8518518518518519,0.00016046714102550472,0.00011637003083805817,1.0461474226298427e-05,0.14184397163120566,0.21452991452991452,0.0625,0.0010805747835423661,35.59175,106.5
2q2fiEnS5XQ,0.7777777777777777,0.00018172882794281208,0.00031032008223482176,9.2293450396455e-05,0.04964539007092199,0.060897435897435896,0.375,0.0012427752267379433,75.6557,45.229166666666664
2vibwjfLMeE,0.8518518518518519,0.00020173490342799497,0.00031678508394804723,6.85807754835119e-05,0.0,0.08098290598290599,0.375,0.00131816416512462,46.55395,49.183673469387756
2xNzt4eI13c,0.5925925925925926,8.119620594404777e-06,1.2930003426450907e-05,4.649544100577078e-07,0.07092198581560283,0.16153846153846155,0.125,0.018113905832362415,15.49045,48.5
30ecgHslRqM,0.8888888888888888,0.00029012994824955627,0.0003879001027935272,3.0222036653751008e-05,0.43971631205673756,0.026709401709401708,0.0,0.015829392547917664,50.14528,57.766666666666666
313-HZL6U1E,0.7777777777777777,0.0015926175405066526,0.009283742460191752,0.001495758337155646,0.14893617021276595,0.08867521367521368,0.1875,0.0021680031069380664,1483.48302,13.249303621169917
32I0Qso4sDg,0.037037037037037035,0.03872305656671804,0.03237026357811985,0.005396725837539815,0.1631205673758865,0.5786324786324787,0.25,0.0012770429260046145,6568.05523,92.39065308568004
32MEN-GGss8,0.8518518518518519,8.295406194902201e-05,0.00034264509080094905,6.276884535779056e-05,0.0070921985815602835,0.045726495726495724,0.125,0.0006419482329289743,170.15541000000002,18.69811320754717
34nS9H3Wni0,0.8518518518518519,4.177000697534004e-05,0.000484875128491909,1.0228997021269572e-05,0.05673758865248227,0.04294871794871795,0.0,0.0005003084092934,82.35101999999999,6.653333333333333
35D9VfLV7MI,0.5185185185185186,0.0011961791576705595,0.0006335701678960945,0.00021783114111203613,0.0,0.26175213675213677,0.25,0.0016334269983779954,221.45709,145.81632653061226
37STLV398EY,0.8888888888888888,3.984473611274922e-05,0.00013576503597773453,6.2768845357790555e-06,0.326241134751773,0.17222222222222222,0.1875,0.00687410047289425,21.58279,22.666666666666668
3814a4Yftgg,0.8518518518518519,4.160259211772345e-05,0.00041376010964642903,2.557249255317393e-05,0.12056737588652482,0.04294871794871795,0.0,0.0004409110638978365,64.18786999999999,7.765625
3D1PlOAdc5I,0.8888888888888888,0.00010371350429347958,0.00021981005824966542,6.044407330750202e-06,0.3971631205673759,0.026282051282051282,0.0,0.024359765152034356,37.561170000000004,36.44117647058823
3L17AcsYyag,0.8518518518518519,0.00021487696975089758,0.000484875128491909,3.9521124854905166e-05,0.04964539007092199,0.2329059829059829,0.0,0.0017682132821602355,119.83843999999999,34.22666666666667
3LB6MLe9EOs,0.7777777777777777,0.0010875269150773905,0.0008533802261457598,0.0002582821747870567,0.15602836879432624,0.15982905982905982,0.375,0.00039065177164005204,842.9672199999999,98.42424242424242
3PlNAdh9Zts,0.8518518518518519,8.680460367420365e-05,0.00022627505996289087,1.1623860251442696e-05,0.1276595744680851,0.13803418803418804,0.0,0.0004066433646311653,172.58208,29.62857142857143
3SgRuRlr5mg,0.8888888888888888,0.0004310932583627279,0.0010667252826821998,0.00015715459059950523,0.2836879432624113,0.0626068376068376,0.125,0.006595389852191991,116.61998999999999,31.21212121212121
3SxV7Ptq66w,0.7777777777777777,0.0002817592053687266,0.0008857052347118872,5.160993951640557e-05,0.06382978723404255,0.09871794871794871,0.625,0.0013478628378224018,113.48709,24.56934306569343
3T0wvDXpCO0,0.7777777777777777,0.0001489155158499598,0.001538670407747658,0.0,0.014184397163120567,0.02564102564102564,0.3125,0.002597491604413679,128.14151,7.474789915966387
3TmnXkniGs0,0.8518518518518519,9.961184028187305e-05,0.0019071755054015087,4.6262963800741925e-05,0.2695035460992908,0.18354700854700853,0.125,0.013471774838370684,189.87852,4.033898305084746
3VLYOJMrSQk,0.8518518518518519,0.00011233536946073414,0.0016485754368724907,8.88062923210222e-05,0.3404255319148936,0.18247863247863247,0.0,0.009706896945605737,205.47517,5.262745098039216
3XjDDsCQsME,0.0,0.00041100347544873665,0.0008339852210060835,3.6033966779472354e-05,0.0851063829787234,0.06688034188034188,0.3125,0.0013295867315468437,139.8418,38.06201550387597
3Yn9_PBmMtw,0.8518518518518519,0.00043234886979485234,0.0006658951764622217,0.00010926428636356134,0.04964539007092199,0.09465811965811965,0.25,0.0010760057569734766,155.24847,50.14563106796116
3_dr7-36o-I,0.8888888888888888,0.0001511756164277838,0.0005365951421977127,4.765782703091505e-05,0.8297872340425532,0.0626068376068376,0.125,0.006398921709729742,71.32155999999999,21.759036144578314
3e4oFY6-YAQ,0.8888888888888888,0.0006922604362446136,0.0016615054402989416,0.00011763346574460008,0.2127659574468085,0.05641025641025641,0.1875,0.006586251799054211,175.70259,32.17898832684825
3eeb_Jee_Ss,0.8518518518518519,1.5988118902384666e-05,0.00014223003769095997,6.9743161508656175e-06,0.014184397163120567,0.0029914529914529912,0.0625,5.4828318826673976e-05,54.088840000000005,8.681818181818182
3mdVcB01BvA,0.9259259259259258,0.00010379721172228788,0.00027153007195546906,3.254680870403955e-05,0.035460992907801414,0.05982905982905983,0.1875,0.0020971831951202796,60.807759999999995,29.523809523809526
3sM0ZL_h08w,0.8888888888888888,0.0012081493199901459,0.004195786111883319,0.0002461933601255563,0.36170212765957444,0.30662393162393164,0.125,0.003010988508898179,326.4647,22.238828967642526
3sdDHxCmAi0,0.8888888888888888,0.0030841165070128827,0.014436348825632437,0.0012107412837902712,0.0,0.05811965811965812,0.125,0.0019578278847691495,1187.67118,16.499776085982983
3tEYq_j9xCk,0.8888888888888888,3.080433380145318e-05,0.0003943651045067527,1.4413586711788942e-05,0.2978723404255319,0.1641025641025641,0.1875,0.0067141845429831174,37.61073,6.032786885245901
3v9OhgS99t8,0.0,0.00047462112134304216,0.002566605680150505,0.0001069395143132728,0.18439716312056736,0.9822649572649572,0.5,0.003328535855435999,117.74158,14.282115869017632
3yezZmwBSNY,0.8888888888888888,4.436493726839724e-05,9.69750256983818e-05,2.022551683751029e-05,0.12056737588652482,0.11260683760683761,0.0,0.00033582345281337806,42.5036,35.333333333333336
3z-bKTx6Amg,0.8518518518518519,0.00013644310895752357,0.0008727752312854362,0.0003884694096032149,0.44680851063829785,0.6311965811965812,0.25,0.01338267882027734,221.39219,12.074074074074074
410L3iXc8yw,0.8518518518518519,0.00013259256723234194,0.0007758002055870544,4.6030486595713075e-05,0.04964539007092199,0.2405982905982906,0.4375,0.0014163982363557441,105.56929,13.2
412yb08dEGU,0.9259259259259258,0.00018013838679545443,0.00011637003083805817,3.045451385877986e-05,0.1276595744680851,0.027777777777777776,0.0,0.0009709181458890182,45.66128,119.55555555555556
46AveT-a_XE,0.8518518518518519,7.692712707482464e-05,0.00043962011649933085,2.859469621854903e-05,0.0070921985815602835,0.04316239316239316,0.0,0.0020789070888447216,152.42827,13.514705882352942
49NoEhwf_wo,0.8518518518518519,0.00011032639116933502,0.002534280671584378,7.648500045449294e-05,0.2553191489361702,0.15042735042735042,0.125,0.013574577936170697,230.69353999999998,3.3622448979591835
4E3snsPsFsk,0.0,0.0001161022037571075,0.00043962011649933085,7.253288796900242e-05,0.0851063829787234,0.016666666666666666,0.125,0.003100084526991524,49.1529,20.397058823529413
4LHlZpXcOs4,0.8888888888888888,0.0008025031199851402,0.0007434751970209272,0.00015273752370395703,0.0425531914893617,0.17051282051282052,0.0,0.009519566856281268,50.39072,83.36521739130434
4Mrnku3sEt8,0.8888888888888888,7.391365963772596e-05,0.0010020752655499454,5.858425566727119e-05,0.12056737588652482,0.025427350427350427,0.0,8.45269915244557e-05,214.32103999999998,5.696774193548387
4QeTrDhpDWM,0.8518518518518519,0.0005352252998002489,0.001040865275829298,0.0001043822650579554,0.2765957446808511,0.18611111111111112,0.375,0.00851438101112558,330.60532,39.714285714285715
4TJMDc4XsV8,0.8888888888888888,0.0036968548858896146,0.03138758331770958,0.0008445896858698263,0.04964539007092199,0.011538461538461539,0.625,0.00013935531035112967,641.44682,9.096601441812565
4W8wDpWW2TE,0.8888888888888888,0.0011715691736009202,0.006161146632703857,0.00028385466734023065,0.05673758865248227,0.23632478632478632,0.4375,0.0005254380554222922,250.86563999999998,14.686253934942288
4Wt-0Qe-TXA,0.3333333333333333,1.0463428601037085e-05,0.0001680900445438618,0.0,0.24113475177304963,0.5777777777777777,0.0,0.0976263906974619,16.161279999999998,4.8076923076923075
4X6VGDakwI0,0.8888888888888888,0.000838832144087941,0.0031613858377672467,0.00017691515302695784,0.05673758865248227,0.0,0.4375,0.0021588650538002874,124.82453000000001,20.49284253578732
4XpVtj1nQ0c,0.8518518518518519,0.030648052031868087,0.08893902856884256,0.007748000289201643,0.2907801418439716,0.46132478632478635,0.5,0.021501839033193977,11216.5372,26.61430544450098
